id,student_id,course_id,course_grade
17265,352,CRYPTOGRAPHY,9
17266,352,OBJECT ORIENTED PROG,9
17267,352,OPERATING SYSTEMS,9
17268,352,COMMUNICATION SYSTEMS,9
17269,352,ANALOG ELECTRONICS,9
17270,352,DIGITAL SIGNAL PROCESS,7
17271,352,DISCRETE MATHEMATICS,8
17272,352,PRACTICE SCHOOL I,10
17273,353,CHEMISTRY LABORATORY,10
17274,353,GENERAL CHEMISTRY,5
17275,353,ELECTRICAL SCIENCES,5
17276,353,MATHEMATICS I,2
17277,353,WORKSHOP PRACTICE,5
17278,353,PHYSICS LABORATORY,10
17279,353,MECH OSCILLATIONS & WAVE,6
17280,353,ENVIRONMENTAL STUDIES,7
17281,353,DYN OF SOCIAL CHANGE,7
17282,353,MATHEMATICS III,2
17283,353,MECHANICS OF SOLIDS,7
17284,353,FLUID MECHANICS,2
17285,353,MATERIALS SCIENCE & ENGG,7
17286,353,APPLIED THERMODYNAMICS,7
17287,353,MECHANICAL ENGG LAB,7
17288,353,INTRODUCTORY PHILOSOPHY,4
17289,353,MECHANICS OF SOLIDS,4
17290,353,MATERIALS SCIENCE & ENGG,6
17291,353,APPLIED THERMODYNAMICS,6
17292,353,COMPUTER AIDED DESIGN,2
17293,353,MECHANICAL VIBRATIONS,2
17294,353,ROCKET & SPACECRAFT PROP,2
17295,353,INDUSTRY 4.0 IN MANUFACTURING,2
17296,353,ARTIFICIAL INTELLIGENCE FOR RO,6
17297,353,LOGIC IN COMPUTER SC,4
17298,353,LITERARY CRITICISM,5
17299,353,MECHANICAL ENGG LAB,8
17300,353,ADV MECHANICS OF SOLIDS,4
17301,353,WIND ENERGY,4
17302,353,PRACTICE SCHOOL II,10
17303,353,BIOLOGY LABORATORY,7
17304,353,GENERAL BIOLOGY,4
17305,353,ENGINEERING GRAPHICS,4
17306,353,THERMODYNAMICS,2
17307,353,TECHNICAL REPORT WRITING,5
17308,353,COMPUTER PROGRAMMING,4
17309,353,MATHEMATICS II,5
17310,353,PROBABILITY & STATISTICS,4
17311,353,BIOLOGY LABORATORY,8
17312,353,ENVIRONMENTAL STUDIES,7
17313,353,PRINCIPLES OF ECONOMICS,2
17314,353,MACHINE DESIGN & DRAWING,7
17315,353,IC ENGINES,2
17316,353,PRODUCTION TECHNIQUES I,2
17317,353,KIN & DYN OF MACHINES,7
17318,353,MACHINE DESIGN & DRAWING,4
17319,353,KIN & DYN OF MACHINES,4
17320,353,HEAT TRANSFER,4
17321,353,PRODUCTION TECHNIQUES II,2
17322,353,PRIMEMOVERS & FLUID MACH,7
17323,353,ENGINEERING OPTIMIZATION,4
17324,353,SUPPLY CHAIN MANAGEMENT,2
17325,353,REMOTE SENS & IMAGE PROC,6
17326,353,OBJECT ORIENTED PROG,6
17327,353,OPERATING SYSTEMS,2
17328,353,SRIMAD BHAGAVAD GITA,7
17329,353,PRIMEMOVERS & FLUID MACH,7
17330,353,PRACTICE SCHOOL I,10
17331,354,BIOLOGY LABORATORY,9
17332,354,GENERAL BIOLOGY,6
17333,354,ENGINEERING GRAPHICS,7
17334,354,THERMODYNAMICS,5
17335,354,TECHNICAL REPORT WRITING,6
17336,354,COMPUTER PROGRAMMING,2
17337,354,MATHEMATICS I,6
17338,354,ELECTRICAL MACHINES,7
17339,354,ELECTROMAGNETIC THEORY,8
17340,354,ELECTRONIC DEVICES,5
17341,354,DIGITAL DESIGN,6
17342,354,PRINCIPLES OF ECONOMICS,6
17343,354,DISASTER AND DEVELOPMENT,7
17344,354,MATHEMATICS III,7
17345,354,COMPUTER PROGRAMMING,7
17346,354,ARTIFICIAL INTELLIGENCE,8
17347,354,EM FIELDS & MICRO ENGG,7
17348,354,COMMUNICATION NETWORKS,8
17349,354,INFO THEORY & CODING,6
17350,354,ANALOG & DIGIT VLSI DES,10
17351,354,INTERNET OF THINGS,7
17352,354,PRACTICE SCHOOL II,10
17353,354,CHEMISTRY LABORATORY,10
17354,354,GENERAL CHEMISTRY,6
17355,354,ELECTRICAL SCIENCES,7
17356,354,MATHEMATICS II,5
17357,354,PROBABILITY & STATISTICS,5
17358,354,WORKSHOP PRACTICE,8
17359,354,PHYSICS LABORATORY,8
17360,354,MECH OSCILLATIONS & WAVE,9
17361,354,"SCIENCE,TECH & MODERNITY",7
17362,354,ENVIRONMENTAL STUDIES,7
17363,354,MICROPROC & INTERFACING,7
17364,354,CONTROL SYSTEMS,6
17365,354,SIGNALS & SYSTEMS,7
17366,354,MICROELECTRONIC CIRCUITS,5
17367,354,CONTROL SYSTEMS LABORATORY,10
17368,354,ELEC & ELECTRONIC CIRCUITS LAB,10
17369,354,PUBLIC ADMINISTRATION,7
17370,354,CRYPTOGRAPHY,8
17371,354,OBJECT ORIENTED PROG,7
17372,354,DATA MINING,7
17373,354,COMMUNICATION SYSTEMS,10
17374,354,ANALOG ELECTRONICS,7
17375,354,DIGITAL SIGNAL PROCESS,8
17376,354,OPERATING SYSTEMS,6
17377,354,INFORMATION RETRIEVAL,5
17378,354,CONTEMPORARY INDIAN ENGLISH FI,6
17379,354,PRACTICE SCHOOL I,10
17380,355,BIOLOGY LABORATORY,7
17381,355,GENERAL BIOLOGY,7
17382,355,ENGINEERING GRAPHICS,7
17383,355,THERMODYNAMICS,7
17384,355,TECHNICAL REPORT WRITING,7
17385,355,COMPUTER PROGRAMMING,7
17386,355,MATHEMATICS I,7
17387,356,CHEMISTRY LABORATORY,10
17388,356,GENERAL CHEMISTRY,9
17389,356,ELECTRICAL SCIENCES,9
17390,356,MATHEMATICS I,7
17391,356,WORKSHOP PRACTICE,7
17392,356,PHYSICS LABORATORY,10
17393,356,MECH OSCILLATIONS & WAVE,8
17394,356,OBJECT ORIENTED PROG,4
17395,356,LOGIC IN COMPUTER SC,5
17396,356,DIGITAL DESIGN,6
17397,356,DISCR STRUC FOR COMP SCI,5
17398,356,MATHEMATICS III,5
17399,356,PRINCIPLES OF MANAGEMENT,6
17400,356,PRINCIPLES OF PROGG LANG,8
17401,356,COMPUTER ARCHITECTURE,8
17402,356,THEORY OF COMPUTATION,7
17403,356,OPERATING SYSTEMS,7
17404,356,COMPUTATIONAL GEOMETRY,7
17405,356,DISASTER AND DEVELOPMENT,7
17406,356,PRACTICE SCHOOL II,10
17407,356,BIOLOGY LABORATORY,10
17408,356,GENERAL BIOLOGY,10
17409,356,ENGINEERING GRAPHICS,9
17410,356,THERMODYNAMICS,6
17411,356,TECHNICAL REPORT WRITING,8
17412,356,COMPUTER PROGRAMMING,8
17413,356,MATHEMATICS II,6
17414,356,PROBABILITY & STATISTICS,7
17415,356,ENVIRONMENTAL STUDIES,7
17416,356,MACHINE LEARNING,7
17417,356,DATA STRUCTURES & ALGO,6
17418,356,DATABASE SYSTEMS,6
17419,356,MICROPROC & INTERFACING,6
17420,356,DATA MINING,5
17421,356,URBAN POLICY AND GOVERNANCE,7
17422,356,COMPUTER NETWORKS,7
17423,356,COMPILER CONSTRUCTION,7
17424,356,DESIGN & ANAL OF ALGO,7
17425,356,ARTIFICIAL INTELLIGENCE,7
17426,356,SEL TOPICS FROM COMP SC,7
17427,356,HUMAN RESOURCE DEVELOP,7
17428,356,SOFTWARE ENGINEERING,7
17429,356,CRYPTOGRAPHY,7
17430,356,PROJECT APPRAISAL,4
17431,356,INTERNATIONAL RELATIONS,4
17432,356,ADVANCED PHYSICS LAB,9
17433,356,PRACTICE SCHOOL I,10
17434,357,BIOLOGY LABORATORY,10
17435,357,GENERAL BIOLOGY,9
17436,357,ENGINEERING GRAPHICS,10
17437,357,THERMODYNAMICS,8
17438,357,TECHNICAL REPORT WRITING,7
17439,357,COMPUTER PROGRAMMING,10
17440,357,MATHEMATICS I,6
17441,357,ELECTRICAL MACHINES,8
17442,357,ELECTROMAGNETIC THEORY,9
17443,357,ELECTRONIC DEVICES,9
17444,357,DIGITAL DESIGN,9
17445,357,PRINCIPLES OF ECONOMICS,9
17446,357,INTRODUCTORY PHILOSOPHY,10
17447,357,MATHEMATICS III,7
17448,357,HUMAN COMP INTERACTION,9
17449,357,EM FIELDS & MICRO ENGG,8
17450,357,COMMUNICATION NETWORKS,7
17451,357,INFO THEORY & CODING,8
17452,357,BEHAVIORAL ECONOMICS,8
17453,357,INTERNET OF THINGS,8
17454,357,PRACTICE SCHOOL II,10
17455,357,CHEMISTRY LABORATORY,8
17456,357,GENERAL CHEMISTRY,8
17457,357,ELECTRICAL SCIENCES,7
17458,357,MATHEMATICS II,7
17459,357,PROBABILITY & STATISTICS,9
17460,357,WORKSHOP PRACTICE,8
17461,357,PHYSICS LABORATORY,8
17462,357,MECH OSCILLATIONS & WAVE,8
17463,357,ENVIRONMENTAL STUDIES,7
17464,357,MICROPROC & INTERFACING,8
17465,357,CONTROL SYSTEMS,7
17466,357,SIGNALS & SYSTEMS,8
17467,357,MICROELECTRONIC CIRCUITS,7
17468,357,CONTROL SYSTEMS LABORATORY,10
17469,357,ELEC & ELECTRONIC CIRCUITS LAB,10
17470,357,CREATIVE WRITING,9
17471,357,DESIGN PROJECT,10
17472,357,OBJECT ORIENTED PROG,9
17473,357,SEL TOPICS FROM COMP SC,10
17474,357,COMMUNICATION SYSTEMS,7
17475,357,ANALOG ELECTRONICS,8
17476,357,DIGITAL SIGNAL PROCESS,7
17477,357,LABORATORY PROJECT,10
17478,357,DESIGN PROJECT,10
17479,357,APPLIED PHILOSOPHY,10
17480,357,PRACTICE SCHOOL I,10
17481,358,BIOLOGY LABORATORY,9
17482,358,GENERAL BIOLOGY,6
17483,358,ENGINEERING GRAPHICS,10
17484,358,THERMODYNAMICS,6
17485,358,TECHNICAL REPORT WRITING,7
17486,358,COMPUTER PROGRAMMING,5
17487,358,MATHEMATICS I,7
17488,358,ELECTRICAL MACHINES,8
17489,358,ELECTROMAGNETIC THEORY,8
17490,358,ELECTRONIC DEVICES,8
17491,358,DIGITAL DESIGN,6
17492,358,PRINCIPLES OF ECONOMICS,7
17493,358,POP LITER & CULT S ASIA,7
17494,358,MATHEMATICS III,8
17495,358,COMPUTER PROGRAMMING,9
17496,358,EM FIELDS & MICRO ENGG,9
17497,358,COMMUNICATION NETWORKS,9
17498,358,INFO THEORY & CODING,8
17499,358,MATHEMATIC & STAT METHOD,10
17500,358,DESIGN PROJECT,9
17501,358,INTRO TO ANTHROPOLOGY,6
17502,358,COMBINATORIAL MATHS,9
17503,358,CULTURAL STUDIES,5
17504,358,SANKARA’S THOUGHTS,5
17505,358,NUMBER THEORY,8
17506,358,ELEC MAGNET & OPTICS LAB,7
17507,358,CHEMISTRY LABORATORY,10
17508,358,GENERAL CHEMISTRY,8
17509,358,ELECTRICAL SCIENCES,8
17510,358,MATHEMATICS II,8
17511,358,PROBABILITY & STATISTICS,7
17512,358,WORKSHOP PRACTICE,7
17513,358,PHYSICS LABORATORY,10
17514,358,MECH OSCILLATIONS & WAVE,10
17515,358,ENVIRONMENTAL STUDIES,7
17516,358,OBJECT ORIENTED PROG,8
17517,358,MICROPROC & INTERFACING,8
17518,358,CONTROL SYSTEMS,9
17519,358,SIGNALS & SYSTEMS,8
17520,358,MICROELECTRONIC CIRCUITS,5
17521,358,ELEC & ELECTRONIC CIRCUITS LAB,10
17522,358,INTRODUCTION TO PHONOLOGY,7
17523,358,GAME THEORY AND ITS APPLICATIO,7
17524,358,OPERATING SYSTEMS,7
17525,358,COMMUNICATION SYSTEMS,7
17526,358,ANALOG ELECTRONICS,7
17527,358,DIGITAL SIGNAL PROCESS,7
17528,358,SOFTWARE ENGINEERING,7
17529,358,NETWORK PROGRAMMING,7
17530,358,PRACTICE SCHOOL II,10
17531,358,PRACTICE SCHOOL I,10
17532,359,BIOLOGY LABORATORY,10
17533,359,GENERAL BIOLOGY,8
17534,359,ENGINEERING GRAPHICS,10
17535,359,THERMODYNAMICS,8
17536,359,TECHNICAL REPORT WRITING,7
17537,359,COMPUTER PROGRAMMING,9
17538,359,MATHEMATICS I,6
17539,359,HUM THEO OF SC & TECH,6
17540,359,ELECTRICAL MACHINES,9
17541,359,ELECTROMAGNETIC THEORY,8
17542,359,ELECTRONIC DEVICES,7
17543,359,DIGITAL DESIGN,7
17544,359,PRINCIPLES OF ECONOMICS,7
17545,359,MATHEMATICS III,7
17546,359,DATA STRUCTURES & ALGO,9
17547,359,FOUNDATIONS OF DATA SCIENCE,7
17548,359,EM FIELDS & MICRO ENGG,8
17549,359,COMMUNICATION NETWORKS,9
17550,359,INFO THEORY & CODING,9
17551,359,INTERNET OF THINGS,8
17552,359,GAME THEORY AND ITS APPLICATIO,6
17553,359,PRINCIPLES OF ECONOMICS,9
17554,359,BUSINESS COMMUNICATION,8
17555,359,OPTIMIZATION,9
17556,359,CHEMISTRY LABORATORY,9
17557,359,GENERAL CHEMISTRY,7
17558,359,ELECTRICAL SCIENCES,8
17559,359,MATHEMATICS II,8
17560,359,PROBABILITY & STATISTICS,6
17561,359,WORKSHOP PRACTICE,9
17562,359,PHYSICS LABORATORY,10
17563,359,MECH OSCILLATIONS & WAVE,7
17564,359,ENVIRONMENTAL STUDIES,7
17565,359,CRYPTOGRAPHY,8
17566,359,MICROPROC & INTERFACING,6
17567,359,CONTROL SYSTEMS,7
17568,359,SIGNALS & SYSTEMS,8
17569,359,MICROELECTRONIC CIRCUITS,6
17570,359,DISASTER AND DEVELOPMENT,9
17571,359,DISCRETE MATHEMATICS,10
17572,359,OBJECT ORIENTED PROG,7
17573,359,OPERATING SYSTEMS,7
17574,359,COMMUNICATION SYSTEMS,7
17575,359,ANALOG ELECTRONICS,7
17576,359,DIGITAL SIGNAL PROCESS,7
17577,359,CONTROL SYSTEMS LABORATORY,9
17578,359,PRACTICE SCHOOL II,10
17579,359,PRACTICE SCHOOL I,10
17580,360,BIOLOGY LABORATORY,9
17581,360,GENERAL BIOLOGY,7
17582,360,ENGINEERING GRAPHICS,8
17583,360,THERMODYNAMICS,7
17584,360,TECHNICAL REPORT WRITING,7
17585,360,COMPUTER PROGRAMMING,5
17586,360,MATHEMATICS I,7
17587,360,HUM THEO OF SC & TECH,7
17588,360,ELECTRICAL MACHINES,6
17589,360,ELECTROMAGNETIC THEORY,7
17590,360,ELECTRONIC DEVICES,8
17591,360,DIGITAL DESIGN,6
17592,360,MATHEMATICS III,6
17593,360,PRINCIPLES OF MANAGEMENT,6
17594,360,NEURAL NET & FUZZY LOGIC,7
17595,360,ARTIFICIAL INTELLIGENCE FOR RO,6
17596,360,EM FIELDS & MICRO ENGG,7
17597,360,COMMUNICATION NETWORKS,8
17598,360,INFO THEORY & CODING,7
17599,360,LABORATORY PROJECT,10
17600,360,ANALOG & DIGIT VLSI DES,8
17601,360,INTERNET OF THINGS,8
17602,360,THESIS,8
17603,360,CHEMISTRY LABORATORY,10
17604,360,GENERAL CHEMISTRY,6
17605,360,ELECTRICAL SCIENCES,6
17606,360,MATHEMATICS II,5
17607,360,PROBABILITY & STATISTICS,6
17608,360,WORKSHOP PRACTICE,9
17609,360,PHYSICS LABORATORY,9
17610,360,MECH OSCILLATIONS & WAVE,6
17611,360,ENVIRONMENTAL STUDIES,7
17612,360,MICROPROC & INTERFACING,7
17613,360,CONTROL SYSTEMS,6
17614,360,SIGNALS & SYSTEMS,6
17615,360,MICROELECTRONIC CIRCUITS,7
17616,360,CONTROL SYSTEMS LABORATORY,10
17617,360,ELEC & ELECTRONIC CIRCUITS LAB,10
17618,360,DEVELOPMENT THEORIES,7
17619,360,PUBLIC ADMINISTRATION,7
17620,360,ROBOTICS,7
17621,360,COMPUTER ARCHITECTURE,7
17622,360,COMMUNICATION SYSTEMS,7
17623,360,ANALOG ELECTRONICS,7
17624,360,LABORATORY PROJECT,8
17625,360,DIGITAL SIGNAL PROCESS,7
17626,360,CONTEMPORARY INDIAN ENGLISH FI,6
17627,360,URBAN POLICY AND GOVERNANCE,6
17628,360,PRACTICE SCHOOL I,10
17629,361,CHEMISTRY LABORATORY,9
17630,361,GENERAL CHEMISTRY,7
17631,361,ELECTRICAL SCIENCES,7
17632,361,MATHEMATICS I,6
17633,361,WORKSHOP PRACTICE,7
17634,361,PHYSICS LABORATORY,10
17635,361,MECH OSCILLATIONS & WAVE,6
17636,361,OBJECT ORIENTED PROG,7
17637,361,LOGIC IN COMPUTER SC,5
17638,361,DIGITAL DESIGN,6
17639,361,DISCR STRUC FOR COMP SCI,6
17640,361,PRINCIPLES OF ECONOMICS,5
17641,361,DISASTER AND DEVELOPMENT,7
17642,361,MATHEMATICS III,9
17643,361,NEURAL NET & FUZZY LOGIC,9
17644,361,PRINCIPLES OF PROGG LANG,8
17645,361,COMPUTER ARCHITECTURE,9
17646,361,THEORY OF COMPUTATION,7
17647,361,OPERATING SYSTEMS,7
17648,361,ARTIFICIAL INTELLIGENCE,7
17649,361,SYMBOLIC LOGIC,8
17650,361,GAME THEORY AND ITS APPLICATIO,5
17651,361,BIO-INSPIRED INTELLIGENCE: ALG,7
17652,361,INFORMATION AND COMMUNICATION,5
17653,361,REINFORCEMENT LEARNING,6
17654,361,CULTURAL STUDIES,7
17655,361,EFFECTIVE PUBLIC SPEAK,4
17656,361,INTRODUCTION TO DISABILITY STU,4
17657,361,BIOLOGY LABORATORY,9
17658,361,GENERAL BIOLOGY,8
17659,361,ENGINEERING GRAPHICS,7
17660,361,THERMODYNAMICS,7
17661,361,TECHNICAL REPORT WRITING,5
17662,361,COMPUTER PROGRAMMING,8
17663,361,MATHEMATICS II,6
17664,361,PROBABILITY & STATISTICS,8
17665,361,ENVIRONMENTAL STUDIES,7
17666,361,DATA STRUCTURES & ALGO,7
17667,361,DATABASE SYSTEMS,7
17668,361,MICROPROC & INTERFACING,7
17669,361,INTRODUCTION TO CRITICAL PEDAG,5
17670,361,SRIMAD BHAGAVAD GITA,6
17671,361,ECOLOGY & ENVIRON SCI,7
17672,361,COMPUTER NETWORKS,7
17673,361,COMPILER CONSTRUCTION,7
17674,361,DESIGN & ANAL OF ALGO,7
17675,361,SEL TOPICS FROM COMP SC,7
17676,361,CRITI ANAL OF LIT & CINE,9
17677,361,PRACTICE SCHOOL II,9
17678,361,PRACTICE SCHOOL I,10
17679,362,BIOLOGY LABORATORY,9
17680,362,GENERAL BIOLOGY,6
17681,362,ENGINEERING GRAPHICS,10
17682,362,THERMODYNAMICS,5
17683,362,TECHNICAL REPORT WRITING,7
17684,362,COMPUTER PROGRAMMING,6
17685,362,MATHEMATICS I,8
17686,362,ELECTRICAL MACHINES,5
17687,362,ELECTROMAGNETIC THEORY,8
17688,362,ELECTRONIC DEVICES,7
17689,362,DIGITAL DESIGN,6
17690,362,PRINCIPLES OF ECONOMICS,6
17691,362,HUMAN RESOURCE DEVELOP,7
17692,362,MATHEMATICS III,5
17693,362,COMPUTER PROGRAMMING,8
17694,362,EM FIELDS & MICRO ENGG,8
17695,362,COMMUNICATION NETWORKS,9
17696,362,INFO THEORY & CODING,9
17697,362,INTERNET OF THINGS,8
17698,362,DIGITAL IMAGE PROCESSING,8
17699,362,THERMODYNAMICS,9
17700,362,MATHEMATICS III,8
17701,362,CHEMISTRY LABORATORY,10
17702,362,GENERAL CHEMISTRY,7
17703,362,ELECTRICAL SCIENCES,7
17704,362,MATHEMATICS II,6
17705,362,PROBABILITY & STATISTICS,6
17706,362,WORKSHOP PRACTICE,9
17707,362,PHYSICS LABORATORY,10
17708,362,MECH OSCILLATIONS & WAVE,7
17709,362,ENVIRONMENTAL STUDIES,7
17710,362,MICROPROC & INTERFACING,6
17711,362,CONTROL SYSTEMS,6
17712,362,SIGNALS & SYSTEMS,7
17713,362,MICROELECTRONIC CIRCUITS,5
17714,362,CONTROL SYSTEMS LABORATORY,10
17715,362,ELEC & ELECTRONIC CIRCUITS LAB,10
17716,362,EFFECTIVE PUBLIC SPEAK,8
17717,362,SRIMAD BHAGAVAD GITA,6
17718,362,CRYPTOGRAPHY,7
17719,362,OBJECT ORIENTED PROG,7
17720,362,OPERATING SYSTEMS,7
17721,362,COMMUNICATION SYSTEMS,7
17722,362,ANALOG ELECTRONICS,7
17723,362,DIGITAL SIGNAL PROCESS,7
17724,362,DISCRETE MATHEMATICS,7
17725,362,PRACTICE SCHOOL II,10
17726,362,PRACTICE SCHOOL I,10
17727,362,MACHINE LEARNING,9
17728,362,PROBABILITY & STATISTICS,9
17729,362,NUMBER THEORY,10
17730,363,CHEMISTRY LABORATORY,9
17731,363,GENERAL CHEMISTRY,10
17732,363,ELECTRICAL SCIENCES,10
17733,363,MATHEMATICS I,10
17734,363,WORKSHOP PRACTICE,9
17735,363,PHYSICS LABORATORY,10
17736,363,MECH OSCILLATIONS & WAVE,10
17737,363,OBJECT ORIENTED PROG,7
17738,363,LOGIC IN COMPUTER SC,9
17739,363,DIGITAL DESIGN,9
17740,363,DISCR STRUC FOR COMP SCI,10
17741,363,PRINCIPLES OF ECONOMICS,8
17742,363,CONTEMPORARY INDAIN ENG FIC,7
17743,363,MATHEMATICS III,9
17744,363,PRINCIPLES OF PROGG LANG,7
17745,363,FOUNDATIONS OF DATA SCIENCE,7
17746,363,COMPUTER ARCHITECTURE,7
17747,363,THEORY OF COMPUTATION,6
17748,363,OPERATING SYSTEMS,7
17749,363,INFORMATION RETRIEVAL,9
17750,363,APPLIED STATISTICAL METHODS,7
17751,363,NEURAL NET & FUZZY LOGIC,9
17752,363,DEEP LEARNING,9
17753,363,HUMAN RESOURCE DEVELOP,8
17754,363,APPLIED STATISTICAL METHODS,7
17755,363,BIOLOGY LABORATORY,10
17756,363,GENERAL BIOLOGY,8
17757,363,ENGINEERING GRAPHICS,10
17758,363,THERMODYNAMICS,9
17759,363,TECHNICAL REPORT WRITING,8
17760,363,COMPUTER PROGRAMMING,9
17761,363,MATHEMATICS II,10
17762,363,PROBABILITY & STATISTICS,9
17763,363,ENVIRONMENTAL STUDIES,7
17764,363,DATA STRUCTURES & ALGO,9
17765,363,DATABASE SYSTEMS,7
17766,363,MICROPROC & INTERFACING,8
17767,363,EFFECTIVE PUBLIC SPEAK,7
17768,363,SOFTWARE ENGINEERING,8
17769,363,MACHINE LEARNING,7
17770,363,STUDY PROJECT,9
17771,363,COMPUTER NETWORKS,7
17772,363,COMPILER CONSTRUCTION,7
17773,363,DESIGN & ANAL OF ALGO,7
17774,363,DATA MINING,7
17775,363,PRACTICE SCHOOL II,10
17776,363,PRACTICE SCHOOL I,10
17777,364,BIOLOGY LABORATORY,10
17778,364,GENERAL BIOLOGY,10
17779,364,ENGINEERING GRAPHICS,10
17780,364,THERMODYNAMICS,10
17781,364,TECHNICAL REPORT WRITING,10
17782,364,COMPUTER PROGRAMMING,10
17783,364,MATHEMATICS I,10
17784,364,OBJECT ORIENTED PROG,8
17785,364,LOGIC IN COMPUTER SC,10
17786,364,DIGITAL DESIGN,9
17787,364,DISCR STRUC FOR COMP SCI,9
17788,364,ADV COMMUNICATIVE ENG,10
17789,364,MATHEMATICS III,8
17790,364,PRINCIPLES OF MANAGEMENT,10
17791,364,PRINCIPLES OF PROGG LANG,10
17792,364,FOUNDATIONS OF DATA SCIENCE,9
17793,364,COMPUTER ARCHITECTURE,7
17794,364,THEORY OF COMPUTATION,9
17795,364,OPERATING SYSTEMS,7
17796,364,INFORMATION RETRIEVAL,10
17797,364,APPLIED STATISTICAL METHODS,7
17798,364,LABORATORY PROJECT,10
17799,364,DESIGN PROJECT,10
17800,364,APPLIED STATISTICAL METHODS,10
17801,364,CHEMISTRY LABORATORY,9
17802,364,GENERAL CHEMISTRY,10
17803,364,ELECTRICAL SCIENCES,9
17804,364,MATHEMATICS II,10
17805,364,PROBABILITY & STATISTICS,9
17806,364,WORKSHOP PRACTICE,9
17807,364,PHYSICS LABORATORY,10
17808,364,MECH OSCILLATIONS & WAVE,9
17809,364,ENVIRONMENTAL STUDIES,7
17810,364,CRYPTOGRAPHY,9
17811,364,DATA STRUCTURES & ALGO,8
17812,364,DATABASE SYSTEMS,10
17813,364,MICROPROC & INTERFACING,9
17814,364,URBAN POLICY AND GOVERNANCE,10
17815,364,MACHINE LEARNING,7
17816,364,COMPUTER NETWORKS,7
17817,364,COMPILER CONSTRUCTION,7
17818,364,DESIGN & ANAL OF ALGO,7
17819,364,ARTIFICIAL INTELLIGENCE,7
17820,364,HUMAN RESOURCE DEVELOP,7
17821,364,SOFTWARE ENGINEERING,7
17822,364,PRACTICE SCHOOL II,10
17823,364,PRACTICE SCHOOL I,10
17824,365,BIOLOGY LABORATORY,9
17825,365,GENERAL BIOLOGY,7
17826,365,ENGINEERING GRAPHICS,8
17827,365,THERMODYNAMICS,7
17828,365,TECHNICAL REPORT WRITING,10
17829,365,COMPUTER PROGRAMMING,6
17830,365,MATHEMATICS I,6
17831,365,ELECTRICAL MACHINES,6
17832,365,ELECTROMAGNETIC THEORY,7
17833,365,ELECTRONIC DEVICES,6
17834,365,DIGITAL DESIGN,7
17835,365,PRINCIPLES OF ECONOMICS,5
17836,365,INTRO TO GLOBALIZATION,5
17837,365,MATHEMATICS III,7
17838,365,COMPUTER PROGRAMMING,7
17839,365,EM FIELDS & MICRO ENGG,7
17840,365,COMMUNICATION NETWORKS,8
17841,365,INFO THEORY & CODING,8
17842,365,MATHEMATIC & STAT METHOD,7
17843,365,ECONOMETRIC METHODS,6
17844,365,DIGITAL IMAGE PROCESSING,9
17845,365,GAME THEORY AND ITS APPLICATIO,5
17846,365,DATA STRUCTURES & ALGO,6
17847,365,CRITI ANAL OF LIT & CINE,8
17848,365,INTRODUCTION TO DISABILITY STU,7
17849,365,CHEMISTRY LABORATORY,10
17850,365,GENERAL CHEMISTRY,8
17851,365,ELECTRICAL SCIENCES,8
17852,365,MATHEMATICS II,6
17853,365,PROBABILITY & STATISTICS,8
17854,365,WORKSHOP PRACTICE,9
17855,365,PHYSICS LABORATORY,10
17856,365,MECH OSCILLATIONS & WAVE,9
17857,365,ENVIRONMENTAL STUDIES,7
17858,365,MICROPROC & INTERFACING,6
17859,365,CONTROL SYSTEMS,7
17860,365,SIGNALS & SYSTEMS,7
17861,365,MICROELECTRONIC CIRCUITS,5
17862,365,ELEC & ELECTRONIC CIRCUITS LAB,10
17863,365,DEVELOPMENT ECONOMICS,9
17864,365,CREATIVE WRITING,7
17865,365,PATTERN RECOGNITION,7
17866,365,OBJECT ORIENTED PROG,7
17867,365,OPERATING SYSTEMS,7
17868,365,COMMUNICATION SYSTEMS,7
17869,365,ANALOG ELECTRONICS,7
17870,365,DIGITAL SIGNAL PROCESS,7
17871,365,DISCRETE MATHEMATICS,7
17872,365,PRACTICE SCHOOL II,10
17873,365,PRACTICE SCHOOL I,10
17874,366,CHEMISTRY LABORATORY,9
17875,366,GENERAL CHEMISTRY,7
17876,366,ELECTRICAL SCIENCES,7
17877,366,MATHEMATICS I,7
17878,366,WORKSHOP PRACTICE,9
17879,366,PHYSICS LABORATORY,10
17880,366,MECH OSCILLATIONS & WAVE,7
17881,366,ENVIRONMENTAL STUDIES,7
17882,366,CINEMATIC ADAPTATION,7
17883,366,MATHEMATICS III,8
17884,366,MECHANICS OF SOLIDS,8
17885,366,FLUID MECHANICS,7
17886,366,MATERIALS SCIENCE & ENGG,6
17887,366,APPLIED THERMODYNAMICS,8
17888,366,MECHANICAL ENGG LAB,9
17889,366,BUSS ANAL & VALUATION,7
17890,366,PROJECT APPRAISAL,9
17891,366,SECUR ANAL & PORTFOL MGT,8
17892,366,FINANCIAL MANAGEMENT,8
17893,366,ADV MECHANICS OF SOLIDS,9
17894,366,COMPUTER AIDED DESIGN,8
17895,366,MECHANICAL VIBRATIONS,9
17896,366,PRACTICE SCHOOL II,10
17897,366,BIOLOGY LABORATORY,9
17898,366,GENERAL BIOLOGY,6
17899,366,ENGINEERING GRAPHICS,10
17900,366,THERMODYNAMICS,7
17901,366,TECHNICAL REPORT WRITING,7
17902,366,COMPUTER PROGRAMMING,8
